rsu_id,rsu_position_x,rsu_position_y,vehicle_id,vehicle_type,speed,edge_id,lane_id,lane_position,vehicles_ahead_count,same_direction_ahead,distance_to_traffic_light,next_traffic_light,traffic_light_state,edge_occupancy_percentage,battery_charge,battery_capacity,battery_percentage,sim_time,position,rsu_position,collection_timestamp
RSU_Dhormotola,-194.59,27.16,test_route2_dhormotola,EV,4.800395181,:Dhormotola_8,:Dhormotola_8_0,1.53323489,0,0,13,J1,GGgrrGGG,7.5,1343.52,3000,44.784,160,"(-195.38840574389405, 31.36300140357733)","(-194.59, 27.16)",2025-11-29T09:36:35Z
RSU_Dhormotola,-194.59,27.16,test_route3_chachra,EV,13.71518422,E3.189,E3.189_1,84.38180338,0,0,2196.2,J1,GGgrrGGG,0.33,1286.62,3000,42.88733333,160,"(-193.93873864233353, 9.514517279776731)","(-194.59, 27.16)",2025-11-29T09:36:35Z
RSU_Dhormotola,-194.59,27.16,r2_v1,EV,7.293594364,E3,E3_0,1087.072434,7,2,803.2,J1,GGgrrGGG,3.97,916.01,2000,45.8005,165,"(-208.93359917599273, 101.15514184880827)","(-194.59, 27.16)",2025-11-29T09:36:43Z
RSU_Dhormotola,-194.59,27.16,r2_v2,EV,13.77314097,E3,E3_1,1761.188153,0,0,129.1,J1,GGgrrGGG,3.97,1307.66,3000,43.58866667,165,"(-198.86077592929658, 47.87211085392428)","(-194.59, 27.16)",2025-11-29T09:36:43Z
RSU_Dhormotola,-194.59,27.16,r2_v5,EV,7.408023164,E3,E3_0,862.34446,9,4,1027.9,J1,GGgrrGGG,3.97,929.9,2000,46.495,165,"(-211.23166704832366, 119.05462963246823)","(-194.59, 27.16)",2025-11-29T09:36:43Z
RSU_Dhormotola,-194.59,27.16,r3_v1,EV,12.23382142,E3,E3_1,1657.092759,1,1,233.2,J1,GGgrrGGG,3.97,1333.99,3000,44.46633333,165,"(-199.92580593356283, 56.16326480647473)","(-194.59, 27.16)",2025-11-29T09:36:43Z
RSU_Dhormotola,-194.59,27.16,r3_v2,EV,7.438457778,E3,E3_0,1006.154152,8,3,884.1,J1,GGgrrGGG,3.97,920.75,2000,46.0375,165,"(-209.76106938824068, 107.60024868564487)","(-194.59, 27.16)",2025-11-29T09:36:43Z
RSU_Dhormotola,-194.59,27.16,r3_v5,EV,13.41691153,E3,E3_1,1426.8021,6,4,463.5,J1,GGgrrGGG,3.97,1337.49,3000,44.583,165,"(-202.28197610125733, 74.5058180871409)","(-194.59, 27.16)",2025-11-29T09:36:43Z
RSU_Dhormotola,-194.59,27.16,test_route2_dhormotola,EV,8.532982339,E9,E9_1,23.02525271,0,0,1507.1,J3,GGgrrGGG,0.49,1327.5,3000,44.25,165,"(-182.17122041002565, 27.89534186121388)","(-194.59, 27.16)",2025-11-29T09:36:43Z
RSU_Dhormotola,-194.59,27.16,test_route3_chachra,EV,13.40024716,E3.189,E3.189_1,152.2127681,0,0,2128.4,J1,GGgrrGGG,0.33,1283.31,3000,42.777,165,"(-193.17405984859718, 3.561562765333594)","(-194.59, 27.16)",2025-11-29T09:36:43Z
RSU_Dhormotola,-194.59,27.16,r1_v2,EV,7.46839125,E0,E0_0,1091.776359,5,3,1318.3,J3,GGgrrGGG,1.87,915.13,2000,45.7565,170,"(-146.08868853510887, 127.05529190769411)","(-194.59, 27.16)",2025-11-29T09:36:52Z
RSU_Dhormotola,-194.59,27.16,r2_v1,EV,7.458705576,E3,E3_0,1124.428737,7,2,765.9,J1,GGgrrGGG,3.97,913,2000,45.65,170,"(-208.5515936838603, 98.1797281449563)","(-194.59, 27.16)",2025-11-29T09:36:52Z
RSU_Dhormotola,-194.59,27.16,r2_v2,EV,13.59966034,E3,E3_1,1829.138839,0,0,61.1,J1,GGgrrGGG,3.97,1303.28,3000,43.44266667,170,"(-198.16555285658552, 42.459867532963585)","(-194.59, 27.16)",2025-11-29T09:36:52Z
RSU_Dhormotola,-194.59,27.16,r2_v5,EV,7.603398299,E3,E3_0,900.0795648,9,4,990.2,J1,GGgrrGGG,3.97,926.66,2000,46.333,170,"(-210.84578793178258, 116.0490445426376)","(-194.59, 27.16)",2025-11-29T09:36:52Z
RSU_Dhormotola,-194.59,27.16,r3_v1,EV,12.23293608,E3,E3_1,1717.443073,1,1,172.8,J1,GGgrrGGG,3.97,1329.29,3000,44.30966667,170,"(-199.3083444651403, 51.35638793544598)","(-194.59, 27.16)",2025-11-29T09:36:52Z
RSU_Dhormotola,-194.59,27.16,r3_v2,EV,7.388603579,E3,E3_0,1043.630036,8,3,846.6,J1,GGgrrGGG,3.97,918.51,2000,45.9255,170,"(-209.3778410632019, 104.6153104229529)","(-194.59, 27.16)",2025-11-29T09:36:52Z
RSU_Dhormotola,-194.59,27.16,r3_v5,EV,13.11236438,E3,E3_1,1493.41053,6,4,396.9,J1,GGgrrGGG,3.97,1334.16,3000,44.472,170,"(-201.60048604243647, 69.20048493015692)","(-194.59, 27.16)",2025-11-29T09:36:52Z
RSU_Dhormotola,-194.59,27.16,test_route2_dhormotola,EV,11.97091124,E9,E9_1,76.13930518,0,0,1454,J3,GGgrrGGG,0.49,1305.01,3000,43.50033333,170,"(-178.21427981028265, 28.79636421600772)","(-194.59, 27.16)",2025-11-29T09:36:52Z
RSU_Dhormotola,-194.59,27.16,test_route3_chachra,EV,13.66504682,E3.189,E3.189_1,220.4856967,0,0,2060.1,J1,GGgrrGGG,0.33,1275.66,3000,42.522,170,"(-192.40439866474972, -2.430179200713436)","(-194.59, 27.16)",2025-11-29T09:36:52Z
RSU_Dhormotola,-194.59,27.16,r1_v2,EV,7.310407299,E0,E0_0,1129.323572,5,3,1280.8,J3,yyyrrGyy,1.87,913.26,2000,45.663,175,"(-143.94804624752186, 125.0464203781003)","(-194.59, 27.16)",2025-11-29T09:37:00Z
RSU_Dhormotola,-194.59,27.16,r2_v1,EV,7.374820123,E3,E3_0,1162.310326,7,2,728,J1,GGgrrGGG,3.97,910.9,2000,45.545,175,"(-208.16421662093555, 95.16247565690934)","(-194.59, 27.16)",2025-11-29T09:37:00Z
RSU_Dhormotola,-194.59,27.16,r2_v2,EV,7.073662119,E3,E3_1,1884.131676,0,0,6.1,J1,GGgrrGGG,3.97,1332.86,3000,44.42866667,175,"(-197.60290527897885, 38.07971141691087)","(-194.59, 27.16)",2025-11-29T09:37:00Z
RSU_Dhormotola,-194.59,27.16,r2_v5,EV,7.441216711,E3,E3_0,937.4045824,9,4,952.9,J1,GGgrrGGG,3.97,924.9,2000,46.245,175,"(-210.4641023670228, 113.07612273041656)","(-194.59, 27.16)",2025-11-29T09:37:00Z
RSU_Dhormotola,-194.59,27.16,r3_v1,EV,11.92175077,E3,E3_1,1777.562515,1,1,112.7,J1,GGgrrGGG,3.97,1326.62,3000,44.22066667,175,"(-198.69324510271244, 46.56789982752767)","(-194.59, 27.16)",2025-11-29T09:37:00Z
RSU_Dhormotola,-194.59,27.16,r3_v2,EV,7.354883572,E3,E3_0,1081.218633,8,3,809.1,J1,GGgrrGGG,3.97,916.22,2000,45.811,175,"(-208.99346013619532, 101.62139462522336)","(-194.59, 27.16)",2025-11-29T09:37:00Z
RSU_Dhormotola,-194.59,27.16,r3_v5,EV,13.3210874,E3,E3_1,1559.49549,6,4,330.8,J1,GGgrrGGG,3.97,1327.39,3000,44.24633333,175,"(-200.92435175342447, 63.936845914973716)","(-194.59, 27.16)",2025-11-29T09:37:00Z
RSU_Dhormotola,-194.59,27.16,test_route2_dhormotola,EV,12.87166861,E9,E9_1,140.2004124,0,0,1390,J3,yyyrrGyy,0.49,1293.96,3000,43.132,175,"(-173.45729236902127, 29.948672805273503)","(-194.59, 27.16)",2025-11-29T09:37:01Z
RSU_Dhormotola,-194.59,27.16,test_route3_chachra,EV,13.7425494,E3.189,E3.189_1,289.1471037,0,0,1991.5,J1,GGgrrGGG,0.33,1269.33,3000,42.311,175,"(-191.63035804634757, -8.456014664470423)","(-194.59, 27.16)",2025-11-29T09:37:01Z
RSU_Dhormotola,-194.59,27.16,r1_v2,EV,7.707560945,E0,E0_0,1167.360051,5,3,1242.8,J3,rrrGGGrr,1.87,909.24,2000,45.462,180,"(-141.7741554559973, 123.01710260525462)","(-194.59, 27.16)",2025-11-29T09:37:09Z
RSU_Dhormotola,-194.59,27.16,r2_v1,EV,7.356951134,E3,E3_0,1199.616366,7,2,690.7,J1,GGgrrGGG,3.97,908.57,2000,45.4285,180,"(-207.78272511851176, 92.19106538246929)","(-194.59, 27.16)",2025-11-29T09:37:09Z
RSU_Dhormotola,-194.59,27.16,r2_v2,EV,0,E3,E3_1,1889.279,0,0,1,J1,GGgrrGGG,3.97,1344.94,3000,44.83133333,180,"(-197.55024151977483, 37.66972922529999)","(-194.59, 27.16)",2025-11-29T09:37:09Z
RSU_Dhormotola,-194.59,27.16,r2_v5,EV,7.332861078,E3,E3_0,975.0216088,9,4,915.3,J1,GGgrrGGG,3.97,922.87,2000,46.1435,180,"(-210.07943072002055, 110.07994253524537)","(-194.59, 27.16)",2025-11-29T09:37:09Z
RSU_Dhormotola,-194.59,27.16,r3_v1,EV,12.24742358,E3,E3_1,1838.054675,1,1,52.2,J1,GGgrrGGG,3.97,1319.88,3000,43.996,180,"(-198.07433236746513, 41.74972498684335)","(-194.59, 27.16)",2025-11-29T09:37:09Z
RSU_Dhormotola,-194.59,27.16,r3_v2,EV,7.745165024,E3,E3_0,1119.100867,8,3,771.2,J1,GGgrrGGG,3.97,912.2,2000,45.61,180,"(-208.60607647613244, 98.60409075253501)","(-194.59, 27.16)",2025-11-29T09:37:09Z
RSU_Dhormotola,-194.59,27.16,r3_v5,EV,13.06657543,E3,E3_1,1625.55215,6,4,264.7,J1,GGgrrGGG,3.97,1323.77,3000,44.12566667,180,"(-200.2485070049683, 58.67546094457222)","(-194.59, 27.16)",2025-11-29T09:37:09Z
RSU_Dhormotola,-194.59,27.16,test_route2_dhormotola,EV,13.02731982,E9,E9_1,204.3732574,0,0,1325.8,J3,rrrGGGrr,0.49,1287.8,3000,42.92666667,180,"(-168.70333633465282, 31.14925625066222)","(-194.59, 27.16)",2025-11-29T09:37:09Z
RSU_Dhormotola,-194.59,27.16,test_route3_chachra,EV,13.41596041,E3.189,E3.189_1,356.5850333,0,0,1924,J1,GGgrrGGG,0.33,1266.14,3000,42.20466667,180,"(-190.87011005585498, -14.374475780654347)","(-194.59, 27.16)",2025-11-29T09:37:09Z
RSU_Dhormotola,-194.59,27.16,r1_v2,EV,7.511354675,E0,E0_0,1204.874178,5,3,1205.2,J3,rrrGGGrr,1.87,907.6,2000,45.38,185,"(-139.6272864519174, 121.01869383944494)","(-194.59, 27.16)",2025-11-29T09:37:18Z
RSU_Dhormotola,-194.59,27.16,r2_v1,EV,7.343228728,E3,E3_0,1236.996657,7,2,653.3,J1,GGgrryyy,3.97,906.23,2000,45.3115,185,"(-207.40047433366024, 89.21374111101322)","(-194.59, 27.16)",2025-11-29T09:37:18Z
RSU_Dhormotola,-194.59,27.16,r2_v2,EV,0,E3,E3_1,1889.279,0,0,1,J1,GGgrryyy,3.97,1344.8,3000,44.82666667,185,"(-197.55024151977483, 37.66972922529999)","(-194.59, 27.16)",2025-11-29T09:37:18Z
RSU_Dhormotola,-194.59,27.16,r2_v5,EV,7.601046574,E3,E3_0,1012.558418,9,4,877.7,J1,GGgrryyy,3.97,919.39,2000,45.9695,185,"(-209.6955793740066, 107.09015160633379)","(-194.59, 27.16)",2025-11-29T09:37:18Z
RSU_Dhormotola,-194.59,27.16,r3_v1,EV,4.683427156,E3,E3_1,1880.513153,1,1,9.8,J1,GGgrryyy,3.97,1349.07,3000,44.969,185,"(-197.63992743263213, 38.36792524597183)","(-194.59, 27.16)",2025-11-29T09:37:18Z
RSU_Dhormotola,-194.59,27.16,r3_v2,EV,7.466218225,E3,E3_0,1156.869461,8,3,733.4,J1,GGgrryyy,3.97,910.92,2000,45.546,185,"(-208.21985489909807, 95.59583826219365)","(-194.59, 27.16)",2025-11-29T09:37:18Z
RSU_Dhormotola,-194.59,27.16,r3_v5,EV,13.21839295,E3,E3_1,1691.57023,6,4,198.7,J1,GGgrryyy,3.97,1317.39,3000,43.913,185,"(-199.57305697853855, 53.41714884636835)","(-194.59, 27.16)",2025-11-29T09:37:18Z
RSU_Dhormotola,-194.59,27.16,test_route2_dhormotola,EV,12.89422939,E9,E9_1,268.0431977,0,0,1262.1,J3,rrrGGGrr,0.49,1283.59,3000,42.78633333,185,"(-164.00093004786174, 32.395664010641184)","(-194.59, 27.16)",2025-11-29T09:37:18Z
RSU_Dhormotola,-194.59,27.16,test_route3_chachra,EV,13.65203268,E3.189,E3.189_1,424.7899715,0,0,1855.8,J1,GGgrryyy,0.33,1258.73,3000,41.95766667,185,"(-190.10121534676375, -20.360250810783192)","(-194.59, 27.16)",2025-11-29T09:37:18Z
RSU_Dhormotola,-194.59,27.16,r1_v2,EV,7.507104147,E0,E0_0,1242.449317,4,2,1167.7,J3,rrrGGGrr,1.56,905.17,2000,45.2585,190,"(-137.46716661961452, 119.02754690528089)","(-194.59, 27.16)",2025-11-29T09:37:26Z
RSU_Dhormotola,-194.59,27.16,r2_v1,EV,7.626609189,E3,E3_0,1274.780611,7,2,615.5,J1,GGGrrrrr,3.97,902.65,2000,45.1325,190,"(-207.01409567891676, 86.20426515352868)","(-194.59, 27.16)",2025-11-29T09:37:26Z
RSU_Dhormotola,-194.59,27.16,r2_v2,EV,0,E3,E3_1,1889.279,0,0,1,J1,GGGrrrrr,3.97,1344.66,3000,44.822,190,"(-197.55024151977483, 37.66972922529999)","(-194.59, 27.16)",2025-11-29T09:37:26Z
RSU_Dhormotola,-194.59,27.16,r2_v5,EV,7.559461754,E3,E3_0,1050.210283,9,4,840.1,J1,GGGrrrrr,3.97,917.15,2000,45.8575,190,"(-209.31055146852603, 104.09119653912464)","(-194.59, 27.16)",2025-11-29T09:37:26Z
RSU_Dhormotola,-194.59,27.16,r3_v1,EV,0,E3,E3_1,1883.907655,2,1,6.4,J1,GGGrrrrr,3.97,1354.24,3000,45.14133333,190,"(-197.60519730074833, 38.09755458121347)","(-194.59, 27.16)",2025-11-29T09:37:26Z
RSU_Dhormotola,-194.59,27.16,r3_v2,EV,7.378265883,E3,E3_0,1193.957446,8,3,696.3,J1,GGGrrrrr,3.97,908.9,2000,45.445,190,"(-207.8405932249349, 92.64179596203819)","(-194.59, 27.16)",2025-11-29T09:37:26Z
RSU_Dhormotola,-194.59,27.16,r3_v5,EV,12.73957716,E3,E3_1,1756.984685,6,4,133.3,J1,GGGrrrrr,3.97,1315.22,3000,43.84066667,190,"(-198.9037828230796, 48.206915296942555)","(-194.59, 27.16)",2025-11-29T09:37:26Z
RSU_Dhormotola,-194.59,27.16,test_route2_dhormotola,EV,12.81658194,E9,E9_1,331.7996559,0,0,1198.4,J3,rrrGGGrr,0.49,1279.09,3000,42.63633333,190,"(-159.29722926790788, 33.66269137080894)","(-194.59, 27.16)",2025-11-29T09:37:26Z
RSU_Dhormotola,-194.59,27.16,test_route3_chachra,EV,13.53058184,E3.189,E3.189_1,492.9027414,0,0,1787.7,J1,GGGrrrrr,0.33,1253.96,3000,41.79866667,190,"(-189.33335967950276, -26.33793699523612)","(-194.59, 27.16)",2025-11-29T09:37:26Z
RSU_Dhormotola,-194.59,27.16,r1_v2,EV,7.74191602,E0,E0_0,1280.551505,4,2,1129.6,J3,rrrGGGrr,1.56,901.8,2000,45.09,195,"(-135.26728959357376, 117.0187842830428)","(-194.59, 27.16)",2025-11-29T09:37:35Z
RSU_Dhormotola,-194.59,27.16,r2_v1,EV,7.284978112,E3,E3_0,1312.668043,7,2,577.6,J1,yyyrrrrr,3.97,901.52,2000,45.076,195,"(-206.62665886864465, 83.1865472976274)","(-194.59, 27.16)",2025-11-29T09:37:35Z
RSU_Dhormotola,-194.59,27.16,r2_v2,EV,0,E3,E3_1,1889.279,0,0,1,J1,yyyrrrrr,3.97,1344.52,3000,44.81733333,195,"(-197.55024151977483, 37.66972922529999)","(-194.59, 27.16)",2025-11-29T09:37:35Z
RSU_Dhormotola,-194.59,27.16,r2_v5,EV,7.36164891,E3,E3_0,1087.869341,9,4,802.4,J1,yyyrrrrr,3.97,915.48,2000,45.774,195,"(-208.92545000808104, 101.0916685575107)","(-194.59, 27.16)",2025-11-29T09:37:35Z
RSU_Dhormotola,-194.59,27.16,r3_v1,EV,0,E3,E3_1,1883.90797,2,1,6.4,J1,yyyrrrrr,3.97,1354.1,3000,45.13666667,195,"(-197.60519407811952, 38.097529493364874)","(-194.59, 27.16)",2025-11-29T09:37:35Z
RSU_Dhormotola,-194.59,27.16,r3_v2,EV,7.380213132,E3,E3_0,1232.021701,8,3,658.3,J1,yyyrrrrr,3.97,906.4,2000,45.32,195,"(-207.45134822776126, 89.60999426651495)","(-194.59, 27.16)",2025-11-29T09:37:35Z
RSU_Dhormotola,-194.59,27.16,r3_v5,EV,12.03986141,E3,E3_1,1819.186642,6,4,71.1,J1,yyyrrrrr,3.97,1314.76,3000,43.82533333,195,"(-198.26737665964652, 43.252555836420896)","(-194.59, 27.16)",2025-11-29T09:37:35Z
RSU_Dhormotola,-194.59,27.16,test_route2_dhormotola,EV,12.95151663,E9,E9_1,395.6729459,0,0,1134.5,J3,rrrGGGrr,0.49,1273.15,3000,42.43833333,195,"(-154.59203861542562, 34.95846349754333)","(-194.59, 27.16)",2025-11-29T09:37:35Z
RSU_Dhormotola,-194.59,27.16,test_route3_chachra,EV,13.57423704,E3.189,E3.189_1,561.1856119,0,0,1719.4,J1,yyyrrrrr,0.33,1247.93,3000,41.59766667,195,"(-188.56358641721286, -32.330551481713016)","(-194.59, 27.16)",2025-11-29T09:37:35Z
RSU_Dhormotola,-194.59,27.16,r1_v2,EV,7.313342058,E0,E0_0,1317.660166,4,3,1092.5,J3,rrrGGGrr,1.56,901.11,2000,45.0555,200,"(-133.11514902470114, 115.07299670507481)","(-194.59, 27.16)",2025-11-29T09:37:43Z
RSU_Dhormotola,-194.59,27.16,r2_v1,EV,7.450562705,E3,E3_0,1350.332627,7,2,539.9,J1,rrrrrrrr,3.97,898.43,2000,44.9215,200,"(-206.24150089600894, 80.18657914656525)","(-194.59, 27.16)",2025-11-29T09:37:43Z
RSU_Dhormotola,-194.59,27.16,r2_v2,EV,0,E3,E3_1,1889.279,0,0,1,J1,rrrrrrrr,3.97,1344.38,3000,44.81266667,200,"(-197.55024151977483, 37.66972922529999)","(-194.59, 27.16)",2025-11-29T09:37:43Z
RSU_Dhormotola,-194.59,27.16,r2_v5,EV,7.680950244,E3,E3_0,1126.011979,9,4,764.3,J1,rrrrrrrr,3.97,911.74,2000,45.587,200,"(-208.53540345564164, 98.05362360483204)","(-194.59, 27.16)",2025-11-29T09:37:43Z
RSU_Dhormotola,-194.59,27.16,r3_v1,EV,0,E3,E3_1,1883.90797,2,1,6.4,J1,rrrrrrrr,3.97,1353.96,3000,45.132,200,"(-197.60519407811952, 38.097529493364874)","(-194.59, 27.16)",2025-11-29T09:37:44Z
RSU_Dhormotola,-194.59,27.16,r3_v2,EV,7.739794511,E3,E3_0,1270.098922,8,3,620.2,J1,rrrrrrrr,3.97,902.52,2000,45.126,200,"(-207.06197062677035, 86.5771597292573)","(-194.59, 27.16)",2025-11-29T09:37:44Z
RSU_Dhormotola,-194.59,27.16,r3_v5,EV,3.468416968,E3,E3_1,1855.244808,6,4,35,J1,rrrrrrrr,3.97,1345.66,3000,44.85533333,200,"(-197.8984551533269, 40.38053815330389)","(-194.59, 27.16)",2025-11-29T09:37:44Z
RSU_Dhormotola,-194.59,27.16,test_route2_dhormotola,EV,12.80459823,E9,E9_1,459.6901179,0,0,1070.5,J3,rrrGGGrr,0.49,1269.04,3000,42.30133333,200,"(-149.87126235378736, 36.2389118929425)","(-194.59, 27.16)",2025-11-29T09:37:44Z
RSU_Dhormotola,-194.59,27.16,test_route3_chachra,EV,13.7546731,E3.189,E3.189_1,629.7730538,0,0,1650.8,J1,rrrrrrrr,0.33,1240.98,3000,41.366,200,"(-187.79037962999814, -38.34989564589152)","(-194.59, 27.16)",2025-11-29T09:37:44Z
RSU_Doratana,-44.04,49.98,test_route1_direct,EV,13.53037838,E0,E0_0,1375.39865,0,0,1034.7,J3,rrrGGGrr,1.87,1339.7,3000,44.65666667,110,"(-129.75258182556553, 112.06106288540245)","(-44.04, 49.98)",2025-11-29T09:35:08Z
RSU_Doratana,-44.04,49.98,test_route1_direct,EV,13.53610084,E0,E0_0,1443.286032,0,0,966.8,J3,rrryyGrr,1.87,1334.03,3000,44.46766667,115,"(-125.77687706237967, 108.54461656239286)","(-44.04, 49.98)",2025-11-29T09:35:17Z
RSU_Doratana,-44.04,49.98,test_route1_direct,EV,13.61387091,E0,E0_0,1511.730351,0,0,898.4,J3,GGgrrGGG,1.87,1327.7,3000,44.25666667,120,"(-121.74604465922447, 105.02495754311305)","(-44.04, 49.98)",2025-11-29T09:35:26Z
RSU_Doratana,-44.04,49.98,test_route1_direct,EV,13.68765317,E0,E0_0,1579.837695,0,0,830.3,J3,GGgrrGGG,1.87,1321.57,3000,44.05233333,125,"(-117.71474067234801, 101.5458769782193)","(-44.04, 49.98)",2025-11-29T09:35:34Z
RSU_Doratana,-44.04,49.98,test_route1_direct,EV,13.53269609,E0,E0_0,1648.485235,0,0,761.6,J3,GGgrrGGG,1.87,1316.94,3000,43.898,130,"(-113.62656074139056, 98.06830816313092)","(-44.04, 49.98)",2025-11-29T09:35:43Z
RSU_Doratana,-44.04,49.98,test_route1_direct,EV,13.85561468,E0,E0_0,1717.078625,0,0,693,J3,GGgrrGGG,1.87,1308.95,3000,43.63166667,135,"(-109.51390345758398, 94.62636131539448)","(-44.04, 49.98)",2025-11-29T09:35:52Z
RSU_Doratana,-44.04,49.98,test_route1_direct,EV,13.61766951,E0,E0_0,1785.251287,0,0,624.9,J3,GGgrrGGG,1.87,1304.97,3000,43.499,140,"(-105.41321418650362, 91.22133581286059)","(-44.04, 49.98)",2025-11-29T09:36:00Z
RSU_Doratana,-44.04,49.98,r1_v1,EV,11.2957654,E0,E0_0,1371.188013,3,1,1038.9,J3,GGgrrGGG,1.87,1364.91,3000,45.497,145,"(-129.99778871262242, 112.28072738839093)","(-44.04, 49.98)",2025-11-29T09:36:08Z
RSU_Doratana,-44.04,49.98,r1_v5,EV,12.5156958,E0,E0_1,1358.059322,4,2,1052.1,J3,GGgrrGGG,1.87,1348.28,3000,44.94266667,145,"(-128.5824378652243, 115.30883365797716)","(-44.04, 49.98)",2025-11-29T09:36:09Z
RSU_Doratana,-44.04,49.98,test_route1_direct,EV,13.68814004,E0,E0_0,1853.752043,0,0,556.4,J3,GGgrrGGG,1.87,1298.82,3000,43.294,145,"(-101.26636272165636, 87.8320447113458)","(-44.04, 49.98)",2025-11-29T09:36:09Z
RSU_Doratana,-44.04,49.98,r1_v1,EV,11.41690061,E0,E0_0,1426.898846,3,2,983.2,J3,GGgrrGGG,1.87,1360.06,3000,45.33533333,150,"(-126.74065780881894, 109.38880407842737)","(-44.04, 49.98)",2025-11-29T09:36:17Z
RSU_Doratana,-44.04,49.98,r1_v5,EV,13.40136887,E0,E0_1,1421.672374,4,1,988.4,J3,GGgrrGGG,1.87,1337.17,3000,44.57233333,150,"(-124.88542579543632, 112.01640069736884)","(-44.04, 49.98)",2025-11-29T09:36:17Z
RSU_Doratana,-44.04,49.98,test_route1_direct,EV,13.74161038,E0,E0_0,1921.892016,0,0,488.2,J3,GGgrrGGG,1.87,1292.72,3000,43.09066667,150,"(-97.12540155078243, 84.48017038983023)","(-44.04, 49.98)",2025-11-29T09:36:17Z
RSU_Doratana,-44.04,49.98,r1_v1,EV,11.29378492,E0,E0_0,1483.478943,4,2,926.6,J3,GGgrrGGG,1.87,1356.6,3000,45.22,155,"(-123.41642282601576, 106.47023311588033)","(-44.04, 49.98)",2025-11-29T09:36:26Z
RSU_Doratana,-44.04,49.98,r1_v5,EV,13.62065122,E0,E0_1,1489.998075,3,1,920.1,J3,GGgrrGGG,1.87,1329.98,3000,44.33266667,155,"(-120.88848639595192, 108.50950174785031)","(-44.04, 49.98)",2025-11-29T09:36:26Z
RSU_Doratana,-44.04,49.98,test_route1_direct,EV,13.58477488,E0,E0_0,1990.273759,0,0,419.8,J3,GGgrrGGG,1.87,1288.19,3000,42.93966667,155,"(-92.95048814830824, 81.14039051864658)","(-44.04, 49.98)",2025-11-29T09:36:26Z
RSU_Doratana,-44.04,49.98,r1_v1,EV,11.30087572,E0,E0_0,1539.653115,4,2,870.5,J3,GGgrrGGG,1.87,1352.35,3000,45.07833333,160,"(-120.0961248935734, 103.59530824109694)","(-44.04, 49.98)",2025-11-29T09:36:34Z
RSU_Doratana,-44.04,49.98,r1_v5,EV,13.84401459,E0,E0_1,1558.705628,3,1,851.4,J3,GGgrrGGG,1.87,1322.67,3000,44.089,160,"(-116.84205580285763, 105.01416799045757)","(-44.04, 49.98)",2025-11-29T09:36:34Z
RSU_Doratana,-44.04,49.98,test_route1_direct,EV,13.69468494,E0,E0_0,2058.368967,0,0,351.8,J3,GGgrrGGG,1.87,1281.81,3000,42.727,160,"(-88.78513546161132, 77.82453624333918)","(-44.04, 49.98)",2025-11-29T09:36:35Z
RSU_Doratana,-44.04,49.98,r1_v1,EV,11.44391815,E0,E0_0,1596.346766,4,2,813.8,J3,GGgrrGGG,1.87,1347.29,3000,44.90966667,165,"(-116.73322705150672, 100.70762280813311)","(-44.04, 49.98)",2025-11-29T09:36:43Z
RSU_Doratana,-44.04,49.98,r1_v5,EV,13.09756982,E0,E0_1,1625.860487,3,1,784.3,J3,GGgrrGGG,1.87,1322.33,3000,44.07766667,165,"(-112.8645173060621, 101.62419028133782)","(-44.04, 49.98)",2025-11-29T09:36:43Z
RSU_Doratana,-44.04,49.98,test_route1_direct,EV,13.41776522,E0,E0_0,2126.320514,0,0,283.8,J3,GGgrrGGG,1.87,1278.1,3000,42.60333333,165,"(-84.60297171207993, 74.54808963356841)","(-44.04, 49.98)",2025-11-29T09:36:43Z
RSU_Doratana,-44.04,49.98,r1_v1,EV,11.28128346,E0,E0_0,1652.780631,4,2,757.3,J3,GGgrrGGG,1.87,1344.07,3000,44.80233333,170,"(-113.37075573107214, 97.85070779721072)","(-44.04, 49.98)",2025-11-29T09:36:52Z
RSU_Doratana,-44.04,49.98,r1_v5,EV,12.57768187,E0,E0_1,1689.537367,3,1,720.6,J3,GGgrrGGG,1.87,1320.84,3000,44.028,170,"(-109.07776673342615, 98.42775416804251)","(-44.04, 49.98)",2025-11-29T09:36:52Z
RSU_Doratana,-44.04,49.98,test_route1_direct,EV,13.62192671,E0,E0_0,2194.665047,0,0,215.5,J3,GGgrrGGG,1.87,1271,3000,42.36666667,170,"(-80.38698525287185, 71.26503462002775)","(-44.04, 49.98)",2025-11-29T09:36:52Z
RSU_Doratana,-44.04,49.98,r1_v1,EV,11.1507556,E0,E0_0,1709.243992,4,2,700.9,J3,yyyrrGyy,1.87,1340.53,3000,44.68433333,175,"(-109.9849804604059, 95.01790583722048)","(-44.04, 49.98)",2025-11-29T09:37:00Z
RSU_Doratana,-44.04,49.98,r1_v5,EV,12.74929741,E0,E0_1,1752.465653,3,1,657.7,J3,yyyrrGyy,1.87,1314.7,3000,43.82333333,175,"(-105.31221446646467, 95.2966388857304)","(-44.04, 49.98)",2025-11-29T09:37:00Z
RSU_Doratana,-44.04,49.98,test_route1_direct,EV,13.43662647,E0,E0_0,2263.017171,0,0,147.1,J3,yyyrrGyy,1.87,1266.54,3000,42.218,175,"(-76.15234554145164, 68.00505315745438)","(-44.04, 49.98)",2025-11-29T09:37:01Z
