id,ts_utc,rsu_id,rsu_position_x,rsu_position_y,vehicle_id,speed,battery_charge,battery_capacity,battery_percentage,sim_time,collection_timestamp,rsu_received_at
580,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_3_Small_Easybike_V12,7.348018378806301,951.62,2000.0,47.581,91.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
581,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_5_Easybike_ER-02B,12.663381929657453,1399.35,3000.0,46.644999999999996,91.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
582,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_5_Electric_Rickshaw_V8,7.554425241281279,1208.27,2500.0,48.3308,91.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
583,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_5_Small_Easybike_V12,7.490856978432276,956.69,2000.0,47.834500000000006,91.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
584,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_6_Easybike_ER-02B,7.788459593872503,1446.12,3000.0,48.20399999999999,91.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
585,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_6_Electric_Rickshaw_V8,7.70806320078671,1201.94,2500.0,48.077600000000004,91.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
586,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_6_Small_Easybike_V12,7.344441401395016,951.48,2000.0,47.574,91.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
587,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_Default_EV,13.565905366651714,17399.21,35000.0,49.71202857142857,91.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
4,2025-11-15T23:35:51Z,RSU_Dhormotola,-194.59,27.16,t_1_Easybike_ER-02B,13.461514338245616,1349.74,3000.0,44.99133333333333,101.0,2025-11-15T23:35:51Z,2025-11-15T23:35:51Z
5,2025-11-15T23:35:51Z,RSU_Dhormotola,-194.59,27.16,t_3_Easybike_ER-02B,12.697622901566,1378.31,3000.0,45.943666666666665,101.0,2025-11-15T23:35:51Z,2025-11-15T23:35:51Z
6,2025-11-15T23:35:51Z,RSU_Dhormotola,-194.59,27.16,t_5_Easybike_ER-02B,12.823293060212427,1388.15,3000.0,46.271666666666675,101.0,2025-11-15T23:35:51Z,2025-11-15T23:35:51Z
252,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_10_Easybike_ER-02B,13.522643345035613,1350.1,3000.0,45.00333333333333,101.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
253,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_10_Electric_Rickshaw_V8,7.28297695514746,1193.62,2500.0,47.7448,101.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
254,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_10_Small_Easybike_V12,7.427183246561326,941.0,2000.0,47.05,101.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
461,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_12_Easybike_ER-02B,7.59867463198249,1442.11,3000.0,48.07033333333333,101.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
462,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_12_Electric_Rickshaw_V8,7.344848922542297,1199.37,2500.0,47.974799999999995,101.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
463,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_12_Small_Easybike_V12,7.431072563836351,946.53,2000.0,47.326499999999996,101.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
464,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_9_Easybike_ER-02B,7.960960243447165,1446.79,3000.0,48.22633333333333,101.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
465,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_9_Electric_Rickshaw_V8,7.4481969357887285,1204.39,2500.0,48.1756,101.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
466,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_9_Small_Easybike_V12,7.433654871275649,952.47,2000.0,47.6235,101.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
83,2025-11-15T23:35:51Z,RSU_Monihar,79.98,-8.38,t_11_Electric_Rickshaw_V8,7.708691910230555,1191.52,2500.0,47.660799999999995,101.0,2025-11-15T23:35:51Z,2025-11-15T23:35:51Z
84,2025-11-15T23:35:51Z,RSU_Monihar,79.98,-8.38,t_11_Small_Easybike_V12,7.501224158070982,940.36,2000.0,47.018,101.0,2025-11-15T23:35:51Z,2025-11-15T23:35:51Z
91,2025-11-15T23:35:51Z,RSU_NewMarket,2.93,170.72,t_11_Easybike_ER-02B,13.888343474222347,1347.04,3000.0,44.90133333333333,101.0,2025-11-15T23:35:51Z,2025-11-15T23:35:51Z
92,2025-11-15T23:35:51Z,RSU_NewMarket,2.93,170.72,t_2_Easybike_ER-02B,13.664960259082727,1348.42,3000.0,44.94733333333333,101.0,2025-11-15T23:35:51Z,2025-11-15T23:35:51Z
93,2025-11-15T23:35:51Z,RSU_NewMarket,2.93,170.72,t_8_Easybike_ER-02B,11.391421820783757,1389.11,3000.0,46.303666666666665,101.0,2025-11-15T23:35:51Z,2025-11-15T23:35:51Z
94,2025-11-15T23:35:51Z,RSU_NewMarket,2.93,170.72,t_8_Electric_Rickshaw_V8,7.571051499079913,1191.84,2500.0,47.6736,101.0,2025-11-15T23:35:51Z,2025-11-15T23:35:51Z
95,2025-11-15T23:35:51Z,RSU_NewMarket,2.93,170.72,t_8_Small_Easybike_V12,7.607931568492204,939.96,2000.0,46.998,101.0,2025-11-15T23:35:51Z,2025-11-15T23:35:51Z
588,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_1_Electric_Rickshaw_V8,7.408407464711927,1192.42,2500.0,47.6968,101.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
589,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_1_Small_Easybike_V12,7.6053036168171095,940.26,2000.0,47.013,101.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
590,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_2_Electric_Rickshaw_V8,7.531829717308283,1192.34,2500.0,47.693599999999996,101.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
591,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_2_Small_Easybike_V12,7.509955997434445,940.38,2000.0,47.019,101.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
592,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_3_Electric_Rickshaw_V8,7.493035166147165,1198.18,2500.0,47.927200000000006,101.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
593,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_3_Small_Easybike_V12,7.455224310951308,946.31,2000.0,47.3155,101.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
594,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_5_Electric_Rickshaw_V8,7.480275426730514,1203.85,2500.0,48.153999999999996,101.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
595,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_5_Small_Easybike_V12,7.381228020037525,952.3,2000.0,47.614999999999995,101.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
596,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_6_Easybike_ER-02B,7.699092164406991,1441.51,3000.0,48.050333333333334,101.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
597,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_6_Electric_Rickshaw_V8,7.359599280958064,1198.43,2500.0,47.937200000000004,101.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
598,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_6_Small_Easybike_V12,7.364937635459937,946.51,2000.0,47.3255,101.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
599,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_Default_EV,13.536424537166022,17388.2,35000.0,49.680571428571426,101.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
155,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_1_Easybike_ER-02B,13.834519746690058,1335.7,3000.0,44.52333333333334,111.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
156,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_3_Easybike_ER-02B,12.472627368794427,1370.01,3000.0,45.667,111.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
157,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_5_Easybike_ER-02B,12.643531689219207,1379.32,3000.0,45.977333333333334,111.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
158,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_Default_EV,13.63395847901702,17376.27,35000.0,49.64648571428572,111.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
467,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_10_Easybike_ER-02B,13.608394004614093,1338.34,3000.0,44.61133333333333,111.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
468,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_10_Electric_Rickshaw_V8,7.506784288301133,1187.89,2500.0,47.5156,111.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
469,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_10_Small_Easybike_V12,7.3770424656989055,936.4,2000.0,46.82,111.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
470,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_12_Easybike_ER-02B,7.716065396700813,1436.55,3000.0,47.885,111.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
471,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_12_Electric_Rickshaw_V8,7.602206810466014,1193.48,2500.0,47.7392,111.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
472,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_12_Small_Easybike_V12,7.315519477911294,942.12,2000.0,47.105999999999995,111.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
473,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_9_Easybike_ER-02B,7.074584969925141,1445.21,3000.0,48.17366666666667,111.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
474,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_9_Electric_Rickshaw_V8,7.767677276483737,1198.26,2500.0,47.9304,111.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
475,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_9_Small_Easybike_V12,7.765549310804345,946.22,2000.0,47.311,111.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
255,2025-11-15T23:35:52Z,RSU_Monihar,79.98,-8.38,t_11_Electric_Rickshaw_V8,7.547210070742294,1187.36,2500.0,47.4944,111.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
256,2025-11-15T23:35:52Z,RSU_Monihar,79.98,-8.38,t_11_Small_Easybike_V12,7.627406957065687,934.94,2000.0,46.74700000000001,111.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
261,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_11_Easybike_ER-02B,13.83325193086639,1336.15,3000.0,44.538333333333334,111.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
262,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_2_Easybike_ER-02B,13.61483646624256,1337.43,3000.0,44.581,111.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
263,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_8_Easybike_ER-02B,11.422160665669248,1380.6,3000.0,46.019999999999996,111.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
264,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_8_Electric_Rickshaw_V8,7.775320402784273,1186.07,2500.0,47.4428,111.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
265,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_8_Small_Easybike_V12,7.478643761337735,935.59,2000.0,46.7795,111.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
600,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_1_Electric_Rickshaw_V8,7.682511104941368,1186.42,2500.0,47.4568,111.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
601,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_1_Small_Easybike_V12,7.545858897357248,935.66,2000.0,46.782999999999994,111.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
602,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_2_Electric_Rickshaw_V8,7.652612510924228,1187.06,2500.0,47.4824,111.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
603,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_2_Small_Easybike_V12,7.409973271861673,935.92,2000.0,46.796,111.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
604,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_3_Electric_Rickshaw_V8,7.389215451055207,1193.7,2500.0,47.748000000000005,111.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
605,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_3_Small_Easybike_V12,7.766063760123216,940.19,2000.0,47.0095,111.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
606,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_5_Electric_Rickshaw_V8,7.287688826066442,1199.65,2500.0,47.986000000000004,111.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
607,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_5_Small_Easybike_V12,7.407731380867772,947.34,2000.0,47.367000000000004,111.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
608,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_6_Easybike_ER-02B,7.560201711445117,1437.32,3000.0,47.910666666666664,111.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
609,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_6_Electric_Rickshaw_V8,7.677414722712711,1192.11,2500.0,47.6844,111.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
610,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_6_Small_Easybike_V12,7.338916294598021,941.79,2000.0,47.0895,111.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
146,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_10_Easybike_ER-02B,13.450413696211763,1328.24,3000.0,44.27466666666667,121.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
159,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_1_Easybike_ER-02B,13.470958017138765,1327.03,3000.0,44.23433333333333,121.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
160,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_3_Easybike_ER-02B,12.644527748847985,1358.92,3000.0,45.297333333333334,121.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
161,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_5_Easybike_ER-02B,12.691371240684793,1368.86,3000.0,45.62866666666666,121.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
162,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_Default_EV,13.479574428033084,17366.16,35000.0,49.6176,121.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
476,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_10_Electric_Rickshaw_V8,7.362557182409801,1183.61,2500.0,47.3444,121.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
477,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_10_Small_Easybike_V12,7.561997427577153,930.79,2000.0,46.539500000000004,121.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
478,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_12_Easybike_ER-02B,7.408849922689328,1432.75,3000.0,47.75833333333333,121.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
479,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_12_Electric_Rickshaw_V8,7.7505379246734085,1188.04,2500.0,47.5216,121.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
480,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_12_Small_Easybike_V12,7.707414548234083,935.62,2000.0,46.781,121.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
481,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_9_Easybike_ER-02B,7.511938864052851,1438.66,3000.0,47.955333333333336,121.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
482,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_9_Electric_Rickshaw_V8,7.52457971425727,1194.34,2500.0,47.7736,121.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
483,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_9_Small_Easybike_V12,7.529922389048152,942.25,2000.0,47.112500000000004,121.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
257,2025-11-15T23:35:52Z,RSU_Monihar,79.98,-8.38,t_11_Electric_Rickshaw_V8,7.4303220096929,1182.97,2500.0,47.3188,121.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
258,2025-11-15T23:35:52Z,RSU_Monihar,79.98,-8.38,t_11_Small_Easybike_V12,7.656291858265177,929.97,2000.0,46.49850000000001,121.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
266,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_11_Easybike_ER-02B,13.462076953006909,1327.49,3000.0,44.24966666666666,121.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
267,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_2_Easybike_ER-02B,13.684616358927451,1325.66,3000.0,44.18866666666667,121.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
268,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_8_Easybike_ER-02B,10.97128075680393,1374.86,3000.0,45.82866666666666,121.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
269,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_8_Electric_Rickshaw_V8,7.445310958400369,1182.43,2500.0,47.297200000000004,121.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
270,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_8_Small_Easybike_V12,7.282893653465435,931.45,2000.0,46.5725,121.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
800,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_1_Electric_Rickshaw_V8,7.66882726978045,1181.6,2500.0,47.263999999999996,121.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
801,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_1_Small_Easybike_V12,7.553837740998715,930.72,2000.0,46.536,121.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
802,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_2_Electric_Rickshaw_V8,7.451733414637856,1182.93,2500.0,47.31720000000001,121.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
803,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_2_Small_Easybike_V12,7.659125147708692,930.08,2000.0,46.504,121.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
804,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_3_Electric_Rickshaw_V8,7.603020118754357,1188.05,2500.0,47.522,121.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
805,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_3_Small_Easybike_V12,7.443583166548051,936.62,2000.0,46.831,121.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
806,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_5_Electric_Rickshaw_V8,7.62266387927346,1193.55,2500.0,47.742,121.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
807,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_5_Small_Easybike_V12,7.667388609349728,941.32,2000.0,47.066,121.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
808,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_6_Easybike_ER-02B,7.478985572639843,1432.73,3000.0,47.757666666666665,121.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
809,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_6_Electric_Rickshaw_V8,7.316508748540655,1188.66,2500.0,47.546400000000006,121.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
810,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_6_Small_Easybike_V12,7.386980375014246,936.76,2000.0,46.838,121.0,2025-11-15T23:35:51Z,2025-11-15T23:35:52Z
147,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_10_Easybike_ER-02B,13.87201455780305,1313.98,3000.0,43.79933333333334,131.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
163,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_1_Easybike_ER-02B,13.546289669442922,1315.32,3000.0,43.844,131.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
164,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_1_Electric_Rickshaw_V8,7.604961021193303,1176.97,2500.0,47.0788,131.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
165,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_1_Small_Easybike_V12,7.629383460823447,925.49,2000.0,46.2745,131.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
166,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_3_Easybike_ER-02B,12.774023359563806,1348.19,3000.0,44.93966666666667,131.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
167,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_5_Easybike_ER-02B,12.990765270226666,1356.69,3000.0,45.223,131.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
168,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_Default_EV,13.729690088517964,17352.89,35000.0,49.579685714285716,131.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
484,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_10_Electric_Rickshaw_V8,7.428026727954857,1178.41,2500.0,47.1364,131.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
485,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_10_Small_Easybike_V12,7.296188398585655,927.0,2000.0,46.35,131.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
486,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_12_Easybike_ER-02B,7.45074566318705,1427.74,3000.0,47.59133333333334,131.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
487,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_12_Electric_Rickshaw_V8,7.295419892617502,1185.06,2500.0,47.4024,131.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
488,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_12_Small_Easybike_V12,7.570615841047839,931.39,2000.0,46.5695,131.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
489,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_9_Easybike_ER-02B,7.651770000832229,1433.17,3000.0,47.772333333333336,131.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
490,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_9_Electric_Rickshaw_V8,7.513526299824007,1189.58,2500.0,47.5832,131.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
491,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_9_Small_Easybike_V12,7.430337031227537,937.66,2000.0,46.882999999999996,131.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
259,2025-11-15T23:35:52Z,RSU_Monihar,79.98,-8.38,t_11_Electric_Rickshaw_V8,7.349326830096543,1178.4,2500.0,47.136,131.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
260,2025-11-15T23:35:52Z,RSU_Monihar,79.98,-8.38,t_11_Small_Easybike_V12,7.608709739260376,925.22,2000.0,46.261,131.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
271,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_11_Easybike_ER-02B,13.76454828560818,1314.11,3000.0,43.803666666666665,131.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
272,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_2_Easybike_ER-02B,13.555306970351376,1315.22,3000.0,43.840666666666664,131.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
273,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_8_Electric_Rickshaw_V8,7.598471631733701,1176.96,2500.0,47.0784,131.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
274,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_8_Small_Easybike_V12,7.591386986402795,925.36,2000.0,46.268,131.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
811,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_2_Electric_Rickshaw_V8,7.5028276238311085,1177.84,2500.0,47.11359999999999,131.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
812,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_2_Small_Easybike_V12,7.333724288474769,926.49,2000.0,46.3245,131.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
813,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_3_Electric_Rickshaw_V8,7.325090340776369,1184.11,2500.0,47.364399999999996,131.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
814,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_3_Small_Easybike_V12,7.397522084852681,932.01,2000.0,46.6005,131.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
815,2025-11-15T23:35:52Z,RSU_Palbari,-218.7,214.9,t_5_Electric_Rickshaw_V8,7.530329490867444,1189.07,2500.0,47.5628,131.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
